Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190925,TX     ,201910     ,190004,10810,2,-,-, 
20190925,TX     ,201910     ,190004,10811,2,-,-, 
20190925,TX     ,201910     ,190004,10810,2,-,-, 
20190925,TX     ,201910     ,190004,10811,4,-,-, 
20190925,TX     ,201910     ,190004,10811,2,-,-, 
20190925,TX     ,201910     ,190005,10811,2,-,-, 
20190925,TX     ,201910     ,190005,10811,2,-,-, 
20190925,TX     ,201910     ,190005,10811,4,-,-, 
20190925,TX     ,201910     ,190006,10811,2,-,-, 
20190925,TX     ,201910     ,190006,10811,2,-,-, 
20190925,TX     ,201910     ,190009,10810,2,-,-, 
20190925,TX     ,201910     ,190015,10810,2,-,-, 
20190925,TX     ,201910     ,190020,10810,2,-,-, 
20190925,TX     ,201910     ,190020,10811,4,-,-, 
20190925,TX     ,201910     ,190020,10810,2,-,-, 
20190925,TX     ,201910     ,190021,10810,2,-,-, 
20190925,TX     ,201910     ,190022,10810,2,-,-, 
20190925,TX     ,201910     ,190025,10810,2,-,-, 
20190925,TX     ,201910     ,190029,10810,2,-,-, 
20190925,TX     ,201910     ,190030,10810,2,-,-, 
20190925,TX     ,201910     ,190031,10810,8,-,-, 
20190925,TX     ,201910     ,190031,10810,14,-,-, 
20190925,TX     ,201910     ,190031,10810,8,-,-, 
20190925,TX     ,201910     ,190031,10810,4,-,-, 
20190925,TX     ,201910     ,190031,10810,2,-,-, 
20190925,TX     ,201910     ,190031,10810,6,-,-, 
20190925,TX     ,201910     ,190031,10810,2,-,-, 
20190925,TX     ,201910     ,190031,10810,2,-,-, 
20190925,TX     ,201910     ,190031,10810,2,-,-, 
20190925,TX     ,201910     ,190032,10809,2,-,-, 
20190925,TX     ,201910     ,190035,10810,2,-,-, 
20190925,TX     ,201910     ,190037,10810,6,-,-, 
20190925,TX     ,201910     ,190037,10810,2,-,-, 
20190925,TX     ,201910     ,190042,10810,2,-,-, 
20190925,TX     ,201910     ,190044,10809,2,-,-, 
20190925,TX     ,201910     ,190044,10809,2,-,-, 
20190925,TX     ,201910     ,190046,10810,2,-,-, 
20190925,TX     ,201910     ,190102,10809,12,-,-, 
20190925,TX     ,201910     ,190102,10810,2,-,-, 
20190925,TX     ,201910     ,190107,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,4,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190113,10809,10,-,-, 
20190925,TX     ,201910     ,190113,10809,2,-,-, 
20190925,TX     ,201910     ,190116,10810,10,-,-, 
20190925,TX     ,201910     ,190119,10808,2,-,-, 
20190925,TX     ,201910     ,190119,10808,2,-,-, 
20190925,TX     ,201910     ,190119,10808,2,-,-, 
20190925,TX     ,201910     ,190123,10809,2,-,-, 
20190925,TX     ,201910     ,190125,10808,2,-,-, 
20190925,TX     ,201910     ,190128,10809,4,-,-, 
20190925,TX     ,201910     ,190133,10808,2,-,-, 
20190925,TX     ,201910     ,190139,10809,2,-,-, 
20190925,TX     ,201910     ,190142,10808,2,-,-, 
20190925,TX     ,201910     ,190142,10808,2,-,-, 
20190925,TX     ,201910     ,190144,10809,2,-,-, 
20190925,TX     ,201910     ,190144,10808,2,-,-, 
20190925,TX     ,201910     ,190149,10808,2,-,-, 
20190925,TX     ,201910     ,190156,10808,2,-,-, 
20190925,TX     ,201910     ,190156,10808,2,-,-, 
20190925,TX     ,201910     ,190156,10808,2,-,-, 
20190925,TX     ,201910     ,190159,10809,2,-,-, 
20190925,TX     ,201910     ,190217,10809,2,-,-, 
20190925,TX     ,201910     ,190225,10808,4,-,-, 
20190925,TX     ,201910     ,190237,10808,2,-,-, 
20190925,TX     ,201910     ,190237,10808,2,-,-, 
20190925,TX     ,201910     ,190247,10808,10,-,-, 
20190925,TX     ,201910     ,190307,10809,24,-,-, 
20190925,TX     ,201910     ,190310,10808,2,-,-, 
20190925,TX     ,201910     ,190311,10809,6,-,-, 
20190925,TX     ,201910     ,190322,10809,2,-,-, 
20190925,TX     ,201910     ,190325,10809,6,-,-, 
20190925,TX     ,201910     ,190331,10809,2,-,-, 
20190925,TX     ,201910     ,190331,10809,2,-,-, 
20190925,TX     ,201910     ,190422,10809,6,-,-, 
20190925,TX     ,201910     ,190423,10810,2,-,-, 
20190925,TX     ,201910     ,190425,10809,2,-,-, 
20190925,TX     ,201910     ,190428,10810,12,-,-, 
20190925,TX     ,201910     ,190430,10810,2,-,-, 
20190925,TX     ,201910     ,190439,10809,4,-,-, 
20190925,TX     ,201910     ,190444,10810,4,-,-, 
20190925,TX     ,201910     ,190449,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,6,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,4,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190541,10809,4,-,-, 
20190925,TX     ,201910     ,190541,10809,2,-,-, 
20190925,TX     ,201910     ,190542,10810,2,-,-, 
20190925,TX     ,201910     ,190551,10810,30,-,-, 
20190925,TX     ,201910     ,190610,10810,8,-,-, 
20190925,TX     ,201910     ,190610,10810,2,-,-, 
20190925,TX     ,201910     ,190647,10810,2,-,-, 
20190925,TX     ,201910     ,190655,10810,2,-,-, 
20190925,TX     ,201910     ,190656,10810,4,-,-, 
20190925,TX     ,201910     ,190703,10809,2,-,-, 
20190925,TX     ,201910     ,190704,10810,2,-,-, 
20190925,TX     ,201910     ,190704,10810,2,-,-, 
20190925,TX     ,201910     ,190704,10810,2,-,-, 
20190925,TX     ,201910     ,190709,10809,2,-,-, 
20190925,TX     ,201910     ,190719,10809,2,-,-, 
20190925,TX     ,201910     ,190732,10809,2,-,-, 
20190925,TX     ,201910     ,190738,10809,2,-,-, 
20190925,TX     ,201910     ,190749,10809,2,-,-, 
20190925,TX     ,201910     ,190803,10809,2,-,-, 
20190925,TX     ,201910     ,190817,10809,2,-,-, 
20190925,TX     ,201910     ,190817,10809,2,-,-, 
20190925,TX     ,201910     ,190837,10809,2,-,-, 
20190925,TX     ,201910     ,190910,10809,2,-,-, 
20190925,TX     ,201910     ,190945,10809,2,-,-, 
20190925,TX     ,201910     ,191003,10809,2,-,-, 
20190925,TX     ,201910     ,191005,10809,2,-,-, 
20190925,TX     ,201910     ,191019,10810,30,-,-, 
20190925,TX     ,201910     ,191020,10810,2,-,-, 
20190925,TX     ,201910     ,191050,10809,2,-,-, 
20190925,TX     ,201910     ,191050,10809,2,-,-, 
20190925,TX     ,201910     ,191055,10809,2,-,-, 
20190925,TX     ,201910     ,191107,10809,4,-,-, 
20190925,TX     ,201910     ,191108,10810,2,-,-, 
20190925,TX     ,201910     ,191117,10809,12,-,-, 
20190925,TX     ,201910     ,191119,10809,10,-,-, 
20190925,TX     ,201910     ,191119,10809,2,-,-, 
20190925,TX     ,201910     ,191119,10809,2,-,-, 
20190925,TX     ,201910     ,191119,10809,4,-,-, 
20190925,TX     ,201910     ,191119,10809,2,-,-, 
20190925,TX     ,201910     ,191119,10809,6,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,4,-,-, 
20190925,TX     ,201910     ,191152,10808,4,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191152,10808,4,-,-, 
20190925,TX     ,201910     ,191152,10808,2,-,-, 
20190925,TX     ,201910     ,191212,10808,8,-,-, 
20190925,TX     ,201910     ,191222,10807,4,-,-, 
20190925,TX     ,201910     ,191222,10807,2,-,-, 
20190925,TX     ,201910     ,191222,10807,2,-,-, 
20190925,TX     ,201910     ,191223,10808,4,-,-, 
20190925,TX     ,201910     ,191226,10807,2,-,-, 
20190925,TX     ,201910     ,191237,10807,6,-,-, 
20190925,TX     ,201910     ,191246,10808,2,-,-, 
20190925,TX     ,201910     ,191248,10808,10,-,-, 
20190925,TX     ,201910     ,191319,10808,2,-,-, 
20190925,TX     ,201910     ,191334,10808,2,-,-, 
20190925,TX     ,201910     ,191344,10808,2,-,-, 
20190925,TX     ,201910     ,191402,10808,2,-,-, 
20190925,TX     ,201910     ,191402,10807,20,-,-, 
20190925,TX     ,201910     ,191402,10807,2,-,-, 
20190925,TX     ,201910     ,191402,10808,2,-,-, 
20190925,TX     ,201910     ,191405,10807,2,-,-, 
20190925,TX     ,201910     ,191431,10808,6,-,-, 
20190925,TX     ,201910     ,191431,10808,4,-,-, 
20190925,TX     ,201910     ,191431,10808,2,-,-, 
20190925,TX     ,201910     ,191435,10808,2,-,-, 
20190925,TX     ,201910     ,191437,10808,2,-,-, 
20190925,TX     ,201910     ,191503,10808,2,-,-, 
20190925,TX     ,201910     ,191504,10808,4,-,-, 
20190925,TX     ,201910     ,191508,10807,2,-,-, 
20190925,TX     ,201910     ,191508,10807,2,-,-, 
20190925,TX     ,201910     ,191512,10807,2,-,-, 
20190925,TX     ,201910     ,191542,10808,4,-,-, 
20190925,TX     ,201910     ,191543,10808,2,-,-, 
20190925,TX     ,201910     ,191558,10808,4,-,-, 
20190925,TX     ,201910     ,191558,10808,4,-,-, 
20190925,TX     ,201910     ,191558,10808,2,-,-, 
20190925,TX     ,201910     ,191558,10808,2,-,-, 
20190925,TX     ,201910     ,191806,10809,2,-,-, 
20190925,TX     ,201910     ,191836,10808,2,-,-, 
20190925,TX     ,201910     ,191836,10808,2,-,-, 
20190925,TX     ,201910     ,191836,10808,4,-,-, 
20190925,TX     ,201910     ,191851,10808,2,-,-, 
20190925,TX     ,201910     ,191851,10808,2,-,-, 
20190925,TX     ,201910     ,191920,10808,2,-,-, 
20190925,TX     ,201910     ,191920,10808,2,-,-, 
20190925,TX     ,201910     ,192005,10808,4,-,-, 
20190925,TX     ,201910     ,192010,10808,2,-,-, 
20190925,TX     ,201910     ,192011,10808,2,-,-, 
20190925,TX     ,201910     ,192035,10808,4,-,-, 
20190925,TX     ,201910     ,192200,10808,2,-,-, 
20190925,TX     ,201910     ,192240,10808,2,-,-, 
20190925,TX     ,201910     ,192242,10808,12,-,-, 
20190925,TX     ,201910     ,192242,10808,2,-,-, 
20190925,TX     ,201910     ,192256,10808,2,-,-, 
20190925,TX     ,201910     ,192347,10808,2,-,-, 
20190925,TX     ,201910     ,192347,10808,2,-,-, 
20190925,TX     ,201910     ,192347,10808,8,-,-, 
20190925,TX     ,201910     ,192417,10808,2,-,-, 
20190925,TX     ,201910     ,192418,10809,4,-,-, 
20190925,TX     ,201910     ,192435,10808,2,-,-, 
20190925,TX     ,201910     ,192435,10808,2,-,-, 
20190925,TX     ,201910     ,192435,10808,4,-,-, 
20190925,TX     ,201910     ,192514,10809,2,-,-, 
20190925,TX     ,201910     ,192519,10808,2,-,-, 
20190925,TX     ,201910     ,192519,10808,8,-,-, 
20190925,TX     ,201910     ,192519,10807,10,-,-, 
20190925,TX     ,201910     ,192538,10807,2,-,-, 
20190925,TX     ,201910     ,192538,10807,2,-,-, 
20190925,TX     ,201910     ,192601,10807,2,-,-, 
20190925,TX     ,201910     ,192603,10807,2,-,-, 
20190925,TX     ,201910     ,192604,10807,2,-,-, 
20190925,TX     ,201910     ,192626,10807,2,-,-, 
20190925,TX     ,201910     ,192654,10808,2,-,-, 
20190925,TX     ,201910     ,192714,10808,4,-,-, 
20190925,TX     ,201910     ,192818,10807,2,-,-, 
20190925,TX     ,201910     ,192818,10807,2,-,-, 
20190925,TX     ,201910     ,192818,10807,6,-,-, 
20190925,TX     ,201910     ,192818,10806,2,-,-, 
20190925,TX     ,201910     ,192818,10806,2,-,-, 
20190925,TX     ,201910     ,192818,10806,6,-,-, 
20190925,TX     ,201910     ,192829,10807,2,-,-, 
20190925,TX     ,201910     ,192840,10807,2,-,-, 
20190925,TX     ,201910     ,192858,10807,2,-,-, 
20190925,TX     ,201910     ,193013,10808,4,-,-, 
20190925,TX     ,201910     ,193025,10807,2,-,-, 
20190925,TX     ,201910     ,193152,10808,12,-,-, 
20190925,TX     ,201910     ,193152,10808,12,-,-, 
20190925,TX     ,201910     ,193201,10808,2,-,-, 
20190925,TX     ,201910     ,193225,10808,2,-,-, 
20190925,TX     ,201910     ,193225,10808,2,-,-, 
20190925,TX     ,201910     ,193230,10809,4,-,-, 
20190925,TX     ,201910     ,193234,10808,2,-,-, 
20190925,TX     ,201910     ,193256,10808,2,-,-, 
20190925,TX     ,201910     ,193320,10809,16,-,-, 
20190925,TX     ,201910     ,193320,10809,4,-,-, 
20190925,TX     ,201910     ,193320,10809,4,-,-, 
20190925,TX     ,201910     ,193320,10809,4,-,-, 
20190925,TX     ,201910     ,193320,10809,2,-,-, 
20190925,TX     ,201910     ,193320,10809,4,-,-, 
20190925,TX     ,201910     ,193320,10809,2,-,-, 
20190925,TX     ,201910     ,193320,10809,6,-,-, 
20190925,TX     ,201910     ,193320,10809,4,-,-, 
20190925,TX     ,201910     ,193320,10809,2,-,-, 
20190925,TX     ,201910     ,193344,10809,2,-,-, 
20190925,TX     ,201910     ,193452,10809,4,-,-, 
20190925,TX     ,201910     ,193454,10809,2,-,-, 
20190925,TX     ,201910     ,193454,10809,4,-,-, 
20190925,TX     ,201910     ,193454,10809,4,-,-, 
20190925,TX     ,201910     ,193454,10809,2,-,-, 
20190925,TX     ,201910     ,193454,10809,2,-,-, 
20190925,TX     ,201910     ,193454,10809,2,-,-, 
20190925,TX     ,201910     ,193454,10809,4,-,-, 
20190925,TX     ,201910     ,193454,10809,6,-,-, 
20190925,TX     ,201910     ,193454,10809,6,-,-, 
20190925,TX     ,201910     ,193454,10809,6,-,-, 
20190925,TX     ,201910     ,193527,10809,2,-,-, 
20190925,TX     ,201910     ,193539,10809,2,-,-, 
20190925,TX     ,201910     ,193606,10809,2,-,-, 
20190925,TX     ,201910     ,193706,10808,4,-,-, 
20190925,TX     ,201910     ,193706,10808,2,-,-, 
20190925,TX     ,201910     ,193706,10808,2,-,-, 
20190925,TX     ,201910     ,193706,10808,2,-,-, 
20190925,TX     ,201910     ,193707,10808,2,-,-, 
20190925,TX     ,201910     ,193803,10808,2,-,-, 
20190925,TX     ,201910     ,193908,10808,2,-,-, 
20190925,TX     ,201910     ,193912,10808,4,-,-, 
20190925,TX     ,201910     ,193917,10808,2,-,-, 
20190925,TX     ,201910     ,193936,10808,2,-,-, 
20190925,TX     ,201910     ,193946,10808,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194048,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10807,2,-,-, 
20190925,TX     ,201910     ,194120,10806,2,-,-, 
20190925,TX     ,201910     ,194120,10806,6,-,-, 
20190925,TX     ,201910     ,194120,10806,2,-,-, 
20190925,TX     ,201910     ,194129,10807,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194205,10806,2,-,-, 
20190925,TX     ,201910     ,194207,10806,4,-,-, 
20190925,TX     ,201910     ,194213,10806,2,-,-, 
20190925,TX     ,201910     ,194214,10806,2,-,-, 
20190925,TX     ,201910     ,194221,10806,2,-,-, 
20190925,TX     ,201910     ,194222,10806,2,-,-, 
20190925,TX     ,201910     ,194222,10806,2,-,-, 
20190925,TX     ,201910     ,194222,10806,2,-,-, 
20190925,TX     ,201910     ,194227,10806,2,-,-, 
20190925,TX     ,201910     ,194228,10805,2,-,-, 
20190925,TX     ,201910     ,194229,10805,2,-,-, 
20190925,TX     ,201910     ,194229,10805,2,-,-, 
20190925,TX     ,201910     ,194229,10805,2,-,-, 
20190925,TX     ,201910     ,194229,10805,2,-,-, 
20190925,TX     ,201910     ,194232,10805,2,-,-, 
20190925,TX     ,201910     ,194232,10805,2,-,-, 
20190925,TX     ,201910     ,194245,10805,2,-,-, 
20190925,TX     ,201910     ,194245,10805,2,-,-, 
20190925,TX     ,201910     ,194245,10805,2,-,-, 
20190925,TX     ,201910     ,194257,10805,2,-,-, 
20190925,TX     ,201910     ,194301,10805,2,-,-, 
20190925,TX     ,201910     ,194306,10805,2,-,-, 
20190925,TX     ,201910     ,194306,10805,2,-,-, 
20190925,TX     ,201910     ,194330,10805,2,-,-, 
20190925,TX     ,201910     ,194332,10804,2,-,-, 
20190925,TX     ,201910     ,194332,10804,2,-,-, 
20190925,TX     ,201910     ,194347,10804,2,-,-, 
20190925,TX     ,201910     ,194347,10804,2,-,-, 
20190925,TX     ,201910     ,194349,10804,2,-,-, 
20190925,TX     ,201910     ,194351,10804,2,-,-, 
20190925,TX     ,201910     ,194352,10804,2,-,-, 
20190925,TX     ,201910     ,194427,10804,2,-,-, 
20190925,TX     ,201910     ,194427,10804,2,-,-, 
20190925,TX     ,201910     ,194430,10805,2,-,-, 
20190925,TX     ,201910     ,194434,10805,4,-,-, 
20190925,TX     ,201910     ,194439,10804,2,-,-, 
20190925,TX     ,201910     ,194439,10804,2,-,-, 
20190925,TX     ,201910     ,194441,10805,2,-,-, 
20190925,TX     ,201910     ,194443,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194451,10804,2,-,-, 
20190925,TX     ,201910     ,194458,10804,2,-,-, 
20190925,TX     ,201910     ,194458,10804,2,-,-, 
20190925,TX     ,201910     ,194501,10804,2,-,-, 
20190925,TX     ,201910     ,194504,10804,2,-,-, 
20190925,TX     ,201910     ,194510,10804,4,-,-, 
20190925,TX     ,201910     ,194510,10804,2,-,-, 
20190925,TX     ,201910     ,194518,10804,2,-,-, 
20190925,TX     ,201910     ,194520,10804,2,-,-, 
20190925,TX     ,201910     ,194527,10804,2,-,-, 
20190925,TX     ,201910     ,194537,10804,2,-,-, 
20190925,TX     ,201910     ,194537,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194557,10804,2,-,-, 
20190925,TX     ,201910     ,194621,10805,36,-,-, 
20190925,TX     ,201910     ,194621,10805,4,-,-, 
20190925,TX     ,201910     ,194625,10805,2,-,-, 
20190925,TX     ,201910     ,194630,10805,2,-,-, 
20190925,TX     ,201910     ,194630,10805,4,-,-, 
20190925,TX     ,201910     ,194630,10805,2,-,-, 
20190925,TX     ,201910     ,194630,10805,2,-,-, 
20190925,TX     ,201910     ,194633,10805,2,-,-, 
20190925,TX     ,201910     ,194657,10805,2,-,-, 
20190925,TX     ,201910     ,194701,10806,2,-,-, 
20190925,TX     ,201910     ,194723,10806,2,-,-, 
20190925,TX     ,201910     ,194724,10806,2,-,-, 
20190925,TX     ,201910     ,194730,10805,2,-,-, 
20190925,TX     ,201910     ,194730,10805,2,-,-, 
20190925,TX     ,201910     ,194730,10805,6,-,-, 
20190925,TX     ,201910     ,194731,10805,2,-,-, 
20190925,TX     ,201910     ,194732,10805,2,-,-, 
20190925,TX     ,201910     ,194751,10805,2,-,-, 
20190925,TX     ,201910     ,194751,10805,2,-,-, 
20190925,TX     ,201910     ,194825,10805,2,-,-, 
20190925,TX     ,201910     ,194840,10805,2,-,-, 
20190925,TX     ,201910     ,194902,10805,2,-,-, 
20190925,TX     ,201910     ,194913,10805,12,-,-, 
20190925,TX     ,201910     ,194922,10804,2,-,-, 
20190925,TX     ,201910     ,194936,10804,4,-,-, 
20190925,TX     ,201910     ,194946,10804,2,-,-, 
20190925,TX     ,201910     ,194955,10804,2,-,-, 
20190925,TX     ,201910     ,195003,10804,2,-,-, 
20190925,TX     ,201910     ,195003,10804,2,-,-, 
20190925,TX     ,201910     ,195003,10804,2,-,-, 
20190925,TX     ,201910     ,195003,10804,2,-,-, 
20190925,TX     ,201910     ,195005,10804,2,-,-, 
20190925,TX     ,201910     ,195005,10804,2,-,-, 
20190925,TX     ,201910     ,195007,10804,2,-,-, 
20190925,TX     ,201910     ,195007,10804,2,-,-, 
20190925,TX     ,201910     ,195008,10804,10,-,-, 
20190925,TX     ,201910     ,195015,10804,8,-,-, 
20190925,TX     ,201910     ,195015,10804,2,-,-, 
20190925,TX     ,201910     ,195017,10804,2,-,-, 
20190925,TX     ,201910     ,195017,10804,2,-,-, 
20190925,TX     ,201910     ,195017,10804,2,-,-, 
20190925,TX     ,201910     ,195017,10804,4,-,-, 
20190925,TX     ,201910     ,195021,10804,2,-,-, 
20190925,TX     ,201910     ,195021,10804,2,-,-, 
20190925,TX     ,201910     ,195021,10804,2,-,-, 
20190925,TX     ,201910     ,195021,10804,2,-,-, 
20190925,TX     ,201910     ,195022,10804,2,-,-, 
20190925,TX     ,201910     ,195026,10804,2,-,-, 
20190925,TX     ,201910     ,195042,10804,2,-,-, 
20190925,TX     ,201910     ,195048,10804,2,-,-, 
20190925,TX     ,201910     ,195048,10804,2,-,-, 
20190925,TX     ,201910     ,195052,10804,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195116,10803,2,-,-, 
20190925,TX     ,201910     ,195125,10803,2,-,-, 
20190925,TX     ,201910     ,195125,10803,4,-,-, 
20190925,TX     ,201910     ,195132,10803,2,-,-, 
20190925,TX     ,201910     ,195132,10803,4,-,-, 
20190925,TX     ,201910     ,195146,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195156,10803,2,-,-, 
20190925,TX     ,201910     ,195203,10803,2,-,-, 
20190925,TX     ,201910     ,195206,10803,2,-,-, 
20190925,TX     ,201910     ,195217,10803,2,-,-, 
20190925,TX     ,201910     ,195226,10803,2,-,-, 
20190925,TX     ,201910     ,195243,10803,2,-,-, 
20190925,TX     ,201910     ,195247,10803,2,-,-, 
20190925,TX     ,201910     ,195257,10803,2,-,-, 
20190925,TX     ,201910     ,195302,10803,2,-,-, 
20190925,TX     ,201910     ,195303,10803,2,-,-, 
20190925,TX     ,201910     ,195303,10803,2,-,-, 
20190925,TX     ,201910     ,195314,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195338,10803,2,-,-, 
20190925,TX     ,201910     ,195354,10804,4,-,-, 
20190925,TX     ,201910     ,195356,10803,2,-,-, 
20190925,TX     ,201910     ,195356,10803,2,-,-, 
20190925,TX     ,201910     ,195359,10804,6,-,-, 
20190925,TX     ,201910     ,195406,10804,2,-,-, 
20190925,TX     ,201910     ,195421,10804,4,-,-, 
20190925,TX     ,201910     ,195421,10804,2,-,-, 
20190925,TX     ,201910     ,195507,10805,2,-,-, 
20190925,TX     ,201910     ,195508,10804,2,-,-, 
20190925,TX     ,201910     ,195514,10805,2,-,-, 
20190925,TX     ,201910     ,195552,10804,2,-,-, 
20190925,TX     ,201910     ,195619,10805,8,-,-, 
20190925,TX     ,201910     ,195621,10805,4,-,-, 
20190925,TX     ,201910     ,195632,10805,10,-,-, 
20190925,TX     ,201910     ,195632,10805,22,-,-, 
20190925,TX     ,201910     ,195656,10805,2,-,-, 
20190925,TX     ,201910     ,195657,10805,4,-,-, 
20190925,TX     ,201910     ,195703,10805,4,-,-, 
20190925,TX     ,201910     ,195706,10805,2,-,-, 
20190925,TX     ,201910     ,195706,10805,6,-,-, 
20190925,TX     ,201910     ,195735,10806,4,-,-, 
20190925,TX     ,201910     ,195746,10806,4,-,-, 
20190925,TX     ,201910     ,195746,10806,6,-,-, 
20190925,TX     ,201910     ,195747,10806,6,-,-, 
20190925,TX     ,201910     ,195809,10807,2,-,-, 
20190925,TX     ,201910     ,195809,10807,2,-,-, 
20190925,TX     ,201910     ,195815,10807,2,-,-, 
20190925,TX     ,201910     ,195817,10807,2,-,-, 
20190925,TX     ,201910     ,195821,10807,2,-,-, 
20190925,TX     ,201910     ,195832,10807,4,-,-, 
20190925,TX     ,201910     ,195834,10807,2,-,-, 
20190925,TX     ,201910     ,195837,10807,2,-,-, 
20190925,TX     ,201910     ,195840,10807,2,-,-, 
20190925,TX     ,201910     ,195843,10807,2,-,-, 
20190925,TX     ,201910     ,195845,10807,2,-,-, 
20190925,TX     ,201910     ,195851,10807,2,-,-, 
20190925,TX     ,201910     ,195852,10807,20,-,-, 
20190925,TX     ,201910     ,195852,10807,2,-,-, 
20190925,TX     ,201910     ,195914,10807,2,-,-, 
20190925,TX     ,201910     ,195917,10807,2,-,-, 
20190925,TX     ,201910     ,195919,10807,2,-,-, 
20190925,TX     ,201910     ,195922,10807,2,-,-, 
20190925,TX     ,201910     ,195923,10807,2,-,-, 
